OTU,percentage_identity,isolate
Staphylococcus_17372,99.517,Staphylococcus epidermidis 20925_1_31
Staphylococcus_17372,99.517,Staphylococcus epidermidis 20925_1_59
Staphylococcus_17374,99.517,Staphylococcus aureus 27098_8_159
Staphylococcus_17374,99.517,Staphylococcus capitis 27098_8_44
Staphylococcus_17374,99.517,Staphylococcus epidermidis 20925_1_31
Staphylococcus_17374,99.517,Staphylococcus epidermidis 20925_1_59
Staphylococcus_17376,99.517,Staphylococcus aureus 27098_8_159
Staphylococcus_17376,99.517,Staphylococcus capitis 27098_8_44
Staphylococcus_17376,99.517,Staphylococcus epidermidis 20925_1_31
Staphylococcus_17376,99.517,Staphylococcus epidermidis 20925_1_59
Staphylococcus_17377,99.517,Staphylococcus aureus 27098_8_159
Staphylococcus_17377,99.517,Staphylococcus capitis 27098_8_44
Staphylococcus_17377,99.517,Staphylococcus epidermidis 20925_1_31
Staphylococcus_17377,99.517,Staphylococcus epidermidis 20925_1_59
Staphylococcus_17378,99.517,Staphylococcus aureus 27098_8_159
Staphylococcus_17378,99.517,Staphylococcus capitis 27098_8_44
Staphylococcus_17378,99.517,Staphylococcus epidermidis 20925_1_31
Staphylococcus_17378,99.517,Staphylococcus epidermidis 20925_1_59
Staphylococcus_17379,99.517,Staphylococcus aureus 27098_8_159
Staphylococcus_17379,99.517,Staphylococcus capitis 27098_8_44
Staphylococcus_17379,99.517,Staphylococcus epidermidis 20925_1_31
Staphylococcus_17379,99.517,Staphylococcus epidermidis 20925_1_59
Staphylococcus_17380,99.517,Staphylococcus aureus 27098_8_159
Staphylococcus_17380,99.517,Staphylococcus capitis 27098_8_44
Staphylococcus_17380,99.517,Staphylococcus epidermidis 20925_1_31
Staphylococcus_17380,99.517,Staphylococcus epidermidis 20925_1_59
Staphylococcus_17381,99.517,Staphylococcus aureus 27098_8_159
Staphylococcus_17381,99.517,Staphylococcus capitis 27098_8_44
Staphylococcus_17381,99.517,Staphylococcus epidermidis 20925_1_31
Staphylococcus_17381,99.517,Staphylococcus epidermidis 20925_1_59
Staphylococcus_17383,99.517,Staphylococcus aureus 27098_8_159
Staphylococcus_17383,99.517,Staphylococcus capitis 27098_8_44
Staphylococcus_17383,99.517,Staphylococcus epidermidis 20925_1_31
Staphylococcus_17383,99.517,Staphylococcus epidermidis 20925_1_59
Staphylococcus_17384,99.517,Staphylococcus aureus 27098_8_159
Staphylococcus_17384,99.517,Staphylococcus capitis 27098_8_44
Staphylococcus_17384,99.517,Staphylococcus epidermidis 20925_1_31
Staphylococcus_17384,99.517,Staphylococcus epidermidis 20925_1_59
Staphylococcus_17392,99.034,Staphylococcus aureus 27098_8_159
Staphylococcus_17392,99.034,Staphylococcus capitis 27098_8_44
Staphylococcus_17392,99.034,Staphylococcus epidermidis 20925_1_31
Staphylococcus_17392,99.034,Staphylococcus epidermidis 20925_1_59
Staphylococcus_17393,99.517,Staphylococcus aureus 27098_8_159
Staphylococcus_17393,99.517,Staphylococcus capitis 27098_8_44
Staphylococcus_17393,99.517,Staphylococcus epidermidis 20925_1_31
Staphylococcus_17393,99.517,Staphylococcus epidermidis 20925_1_59
Staphylococcus_17394,99.034,Staphylococcus aureus 27098_8_159
Staphylococcus_17394,99.034,Staphylococcus capitis 27098_8_44
Staphylococcus_17394,99.034,Staphylococcus epidermidis 20925_1_31
Staphylococcus_17394,99.034,Staphylococcus epidermidis 20925_1_59
Enterococcus_17557,96.135,Granulicatella adiacens 20925_1_19
Enterococcus_17557,96.135,Granulicatella n.sp. 20925_1_28
Enterococcus_17557,96.135,Granulicatella n.sp. 20925_1_45
Enterococcus_17569,98.068,Granulicatella adiacens 20925_1_19
Enterococcus_17569,98.068,Granulicatella n.sp. 20925_1_28
Enterococcus_17569,98.068,Granulicatella n.sp. 20925_1_45
Granulicatella_17643,97.101,Granulicatella adiacens 20925_1_19
Granulicatella_17643,97.101,Granulicatella n.sp. 20925_1_28
Granulicatella_17643,97.101,Granulicatella n.sp. 20925_1_45
Granulicatella_17685,,no_isolate
Weissella_17772,,no_isolate
Lactobacillus_17862,,no_isolate
Lactobacillus_17864,,no_isolate
Lactobacillus_17866,,no_isolate
Lactobacillus_17871,,no_isolate
Lactobacillus_17872,,no_isolate
Lactobacillus_17891,,no_isolate
Lactobacillus_17899,,no_isolate
Lactobacillus_17905,,no_isolate
Lactobacillus_17913,,no_isolate
Lactobacillus_17914,,no_isolate
Lactobacillus_17930,,no_isolate
Lactobacillus_17936,,no_isolate
Lactobacillus_17937,,no_isolate
Lactobacillus_17945,,no_isolate
Lactobacillus_17960,,no_isolate
Lactobacillus_17965,,no_isolate
Lactobacillus_17967,,no_isolate
Lactobacillus_17970,,no_isolate
Lactobacillus_17997,,no_isolate
Lactobacillus_18000,,no_isolate
Lactobacillus_18001,,no_isolate
Lactobacillus_18005,,no_isolate
Lactobacillus_18006,,no_isolate
Lactobacillus_18014,,no_isolate
Lactobacillus_18018,,no_isolate
Lactobacillus_18019,,no_isolate
Lactobacillus_18021,,no_isolate
Streptococcus_18157,,no_isolate
Fusobacterium_18335,,no_isolate
Fusobacterium_18344,,no_isolate
Fusobacterium_18362,,no_isolate
Fusobacterium_18471,,no_isolate
Fusobacterium_18488,,no_isolate
Fusobacterium_18492,,no_isolate
Fusobacterium_18569,,no_isolate
Fusobacterium_18570,,no_isolate
Fusobacterium_18595,,no_isolate
Fusobacterium_18598,,no_isolate
Fusobacterium_18599,,no_isolate
Fusobacterium_18603,,no_isolate
Fusobacterium_18604,,no_isolate
Fusobacterium_18605,,no_isolate
Fusobacterium_18606,,no_isolate
Fusobacterium_18607,,no_isolate
Fusobacterium_18609,,no_isolate
Fusobacterium_18611,,no_isolate
Fusobacterium_18612,,no_isolate
Fusobacterium_18614,,no_isolate
Fusobacterium_18616,,no_isolate
Fusobacterium_18617,,no_isolate
Fusobacterium_18619,,no_isolate
Fusobacterium_18620,,no_isolate
Fusobacterium_18621,,no_isolate
Fusobacterium_18623,,no_isolate
Fusobacterium_18628,,no_isolate
Fusobacterium_18629,,no_isolate
Fusobacterium_18630,,no_isolate
Fusobacterium_18631,,no_isolate
Fusobacterium_18632,,no_isolate
Fusobacterium_18634,,no_isolate
Fusobacterium_18635,,no_isolate
Fusobacterium_18636,,no_isolate
Fusobacterium_18640,,no_isolate
Fusobacterium_18641,,no_isolate
Fusobacterium_18642,,no_isolate
Fusobacterium_18643,,no_isolate
Fusobacterium_18645,,no_isolate
Fusobacterium_18648,,no_isolate
Fusobacterium_18650,,no_isolate
Fusobacterium_18651,,no_isolate
Fusobacterium_18653,,no_isolate
Fusobacterium_18654,,no_isolate
Fusobacterium_18655,,no_isolate
Fusobacterium_18656,,no_isolate
Fusobacterium_18657,,no_isolate
Fusobacterium_18661,,no_isolate
Fusobacterium_18665,,no_isolate
Fusobacterium_18673,,no_isolate
Fusobacterium_18820,,no_isolate
Fusobacterium_18823,,no_isolate
Pseudoramibacter_19010,,no_isolate
Catonella_19021,,no_isolate
Catonella_19023,,no_isolate
Catonella_19028,,no_isolate
Catonella_19030,,no_isolate
Streptococcus_19209,96.117,Streptococcus chosunense 27098_8_53
Streptococcus_19209,96.117,Streptococcus n.sp. 27098_8_86
Streptococcus_19209,96.117,Streptococcus constellatus 20925_1_21
Streptococcus_19209,98.058,Streptococcus n.sp. 27098_8_113
Streptococcus_19209,98.058,Streptococcus n.sp. 27098_8_73
Streptococcus_19209,98.544,Streptococcus gordonii 27098_8_101
Streptococcus_19209,98.544,Streptococcus n.sp. 27098_8_75
Streptococcus_19209,96.117,Streptococcus n.sp. 20925_1_44
Streptococcus_19209,96.117,Streptococcus n.sp. 27098_8_22
Streptococcus_19209,96.117,Streptococcus n.sp. 27098_8_69
Streptococcus_19209,96.117,Streptococcus n.sp. 27098_8_91
Streptococcus_19209,96.117,Streptococcus n.sp. 20925_1_69
Streptococcus_19209,96.117,Streptococcus n.sp. 27098_8_103
Streptococcus_19209,96.117,Streptococcus n.sp. 27098_8_109
Streptococcus_19209,96.117,Streptococcus n.sp. 27098_8_76
Streptococcus_19209,96.117,Streptococcus mitis 27098_8_87
Streptococcus_19209,95.631,Streptococcus n.sp. 27098_8_23
Streptococcus_19209,96.117,Streptococcus n.sp. 27098_8_51
Streptococcus_19209,96.117,Streptococcus n.sp. 27098_8_70
Streptococcus_19209,98.058,Streptococcus parasanguinis 20925_1_10
Streptococcus_19209,98.058,Streptococcus n.sp. 20925_1_77
Streptococcus_19209,98.058,Streptococcus n.sp. 27098_8_12
Streptococcus_19209,98.058,Streptococcus parasanguinis 20925_1_143
Streptococcus_19209,98.058,Streptococcus n.sp. 27098_8_148
Streptococcus_19209,98.058,Streptococcus parasanguinis 27098_8_150
Streptococcus_19209,98.058,Streptococcus n.sp. 27098_8_177
Streptococcus_19209,98.058,Streptococcus n.sp. 27098_8_186
Streptococcus_19209,98.058,Streptococcus parasanguinis 27098_8_46
Streptococcus_19209,98.058,Streptococcus parasanguinis 27098_8_54
Streptococcus_19209,98.058,Streptococcus n.sp. 27098_8_66
Streptococcus_19209,98.058,Streptococcus n.sp. 27098_8_98
Streptococcus_19209,98.058,Streptococcus n.sp. 27098_8_99
Streptococcus_19209,95.631,Streptococcus anginosus 27098_8_173
Streptococcus_19209,96.117,Streptococcus pseudopneumoniae 20925_1_26
Streptococcus_19209,99.029,Streptococcus salivarius 20925_1_11
Streptococcus_19209,99.029,Streptococcus salivarius 20925_1_13
Streptococcus_19209,99.029,Streptococcus salivarius 27098_8_110
Streptococcus_19209,99.029,Streptococcus salivarius 27098_8_117
Streptococcus_19209,99.029,Streptococcus salivarius 27098_8_119
Streptococcus_19209,99.029,Streptococcus salivarius 27098_8_152
Streptococcus_19209,99.029,Streptococcus salivarius 27098_8_153
Streptococcus_19209,99.029,Streptococcus n.sp. 27098_8_74
Streptococcus_19209,97.573,Streptococcus n.sp. 20925_1_22
Streptococcus_19209,97.573,Streptococcus n.sp. 27098_8_134
Streptococcus_19209,97.573,Streptococcus sanguinis 27098_8_181
Streptococcus_19209,97.573,Streptococcus n.sp. 27098_8_82
Streptococcus_19211,95.631,Streptococcus chosunense 27098_8_53
Streptococcus_19211,95.631,Streptococcus n.sp. 27098_8_86
Streptococcus_19211,96.117,Streptococcus constellatus 20925_1_21
Streptococcus_19211,97.573,Streptococcus n.sp. 27098_8_113
Streptococcus_19211,97.573,Streptococcus n.sp. 27098_8_73
Streptococcus_19211,98.058,Streptococcus gordonii 27098_8_101
Streptococcus_19211,98.058,Streptococcus n.sp. 27098_8_75
Streptococcus_19211,95.631,Streptococcus n.sp. 20925_1_44
Streptococcus_19211,95.631,Streptococcus n.sp. 27098_8_22
Streptococcus_19211,95.631,Streptococcus n.sp. 27098_8_69
Streptococcus_19211,95.631,Streptococcus n.sp. 27098_8_91
Streptococcus_19211,95.631,Streptococcus n.sp. 20925_1_69
Streptococcus_19211,95.631,Streptococcus n.sp. 27098_8_103
Streptococcus_19211,95.631,Streptococcus n.sp. 27098_8_109
Streptococcus_19211,95.631,Streptococcus n.sp. 27098_8_76
Streptococcus_19211,95.631,Streptococcus mitis 27098_8_87
Streptococcus_19211,95.146,Streptococcus n.sp. 27098_8_23
Streptococcus_19211,95.631,Streptococcus n.sp. 27098_8_51
Streptococcus_19211,95.631,Streptococcus n.sp. 27098_8_70
Streptococcus_19211,97.573,Streptococcus parasanguinis 20925_1_10
Streptococcus_19211,97.573,Streptococcus n.sp. 20925_1_77
Streptococcus_19211,97.573,Streptococcus n.sp. 27098_8_12
Streptococcus_19211,97.573,Streptococcus parasanguinis 20925_1_143
Streptococcus_19211,97.573,Streptococcus n.sp. 27098_8_148
Streptococcus_19211,97.573,Streptococcus parasanguinis 27098_8_150
Streptococcus_19211,97.573,Streptococcus n.sp. 27098_8_177
Streptococcus_19211,97.573,Streptococcus n.sp. 27098_8_186
Streptococcus_19211,97.573,Streptococcus parasanguinis 27098_8_46
Streptococcus_19211,97.573,Streptococcus parasanguinis 27098_8_54
Streptococcus_19211,97.573,Streptococcus n.sp. 27098_8_66
Streptococcus_19211,97.573,Streptococcus n.sp. 27098_8_98
Streptococcus_19211,97.573,Streptococcus n.sp. 27098_8_99
Streptococcus_19211,95.631,Streptococcus anginosus 27098_8_173
Streptococcus_19211,95.631,Streptococcus pseudopneumoniae 20925_1_26
Streptococcus_19211,98.544,Streptococcus salivarius 20925_1_11
Streptococcus_19211,98.544,Streptococcus salivarius 20925_1_13
Streptococcus_19211,98.544,Streptococcus salivarius 27098_8_110
Streptococcus_19211,98.544,Streptococcus salivarius 27098_8_117
Streptococcus_19211,98.544,Streptococcus salivarius 27098_8_119
Streptococcus_19211,98.544,Streptococcus salivarius 27098_8_152
Streptococcus_19211,98.544,Streptococcus salivarius 27098_8_153
Streptococcus_19211,98.544,Streptococcus n.sp. 27098_8_74
Streptococcus_19211,98.058,Streptococcus n.sp. 20925_1_22
Streptococcus_19211,98.058,Streptococcus n.sp. 27098_8_134
Streptococcus_19211,98.058,Streptococcus sanguinis 27098_8_181
Streptococcus_19211,98.058,Streptococcus n.sp. 27098_8_82
Veillonella_19271,,no_isolate
Streptococcus_19394,96.602,Streptococcus n.sp. 27098_8_113
Streptococcus_19394,96.602,Streptococcus n.sp. 27098_8_73
Streptococcus_19394,96.117,Streptococcus gordonii 27098_8_101
Streptococcus_19394,96.117,Streptococcus n.sp. 27098_8_75
Streptococcus_19394,96.602,Streptococcus parasanguinis 20925_1_10
Streptococcus_19394,96.602,Streptococcus n.sp. 20925_1_77
Streptococcus_19394,96.602,Streptococcus n.sp. 27098_8_12
Streptococcus_19394,96.602,Streptococcus parasanguinis 20925_1_143
Streptococcus_19394,96.602,Streptococcus n.sp. 27098_8_148
Streptococcus_19394,96.602,Streptococcus parasanguinis 27098_8_150
Streptococcus_19394,96.602,Streptococcus n.sp. 27098_8_177
Streptococcus_19394,96.602,Streptococcus n.sp. 27098_8_186
Streptococcus_19394,96.602,Streptococcus parasanguinis 27098_8_46
Streptococcus_19394,96.602,Streptococcus parasanguinis 27098_8_54
Streptococcus_19394,96.602,Streptococcus n.sp. 27098_8_66
Streptococcus_19394,96.602,Streptococcus n.sp. 27098_8_98
Streptococcus_19394,96.602,Streptococcus n.sp. 27098_8_99
Streptococcus_19394,96.117,Streptococcus n.sp. 20925_1_22
Streptococcus_19394,96.117,Streptococcus n.sp. 27098_8_134
Streptococcus_19394,96.117,Streptococcus sanguinis 27098_8_181
Streptococcus_19394,96.117,Streptococcus n.sp. 27098_8_82
Selenomonas_19629,,no_isolate
Selenomonas_19630,,no_isolate
Selenomonas_19639,,no_isolate
Selenomonas_19640,,no_isolate
Selenomonas_19648,,no_isolate
Selenomonas_3_19672,,no_isolate
Selenomonas_3_19813,,no_isolate
Selenomonas_3_19814,,no_isolate
Selenomonas_3_19868,,no_isolate
Selenomonas_3_20346,,no_isolate
Selenomonas_3_20507,,no_isolate
Selenomonas_3_20509,,no_isolate
Selenomonas_3_20514,,no_isolate
Veillonella_20573,,no_isolate
Selenomonas_20575,,no_isolate
Selenomonas_3_20591,,no_isolate
Selenomonas_3_20599,,no_isolate
Veillonella_20609,,no_isolate
Selenomonas_3_20618,,no_isolate
Selenomonas_3_20623,,no_isolate
Selenomonas_3_20634,,no_isolate
Veillonellaceae_20658,,no_isolate
Veillonella_20718,96.117,Veillonella atypica 20925_1_29
Veillonella_20718,96.117,Veillonella atypica 27098_8_30
Veillonella_20718,96.117,Veillonella n.sp. 27098_8_77
Veillonella_20718,96.117,Veillonella atypica 27098_8_79
Veillonella_20718,96.117,Veillonella infantium 27098_8_111
Veillonella_20718,97.087,Veillonella rogosae 27098_8_62
Veillonella_20727,96.117,Veillonella atypica 20925_1_29
Veillonella_20727,96.117,Veillonella atypica 27098_8_30
Veillonella_20727,96.117,Veillonella n.sp. 27098_8_77
Veillonella_20727,96.117,Veillonella atypica 27098_8_79
Veillonella_20727,96.117,Veillonella infantium 27098_8_111
Veillonella_20727,95.631,Veillonella rogosae 27098_8_62
Veillonella_20746,95.631,Veillonella rogosae 27098_8_62
Veillonella_20807,96.135,Veillonella atypica 20925_1_29
Veillonella_20807,96.135,Veillonella atypica 27098_8_30
Veillonella_20807,96.135,Veillonella n.sp. 27098_8_77
Veillonella_20807,96.135,Veillonella atypica 27098_8_79
Veillonella_20807,96.135,Veillonella infantium 27098_8_111
Veillonella_20910,,no_isolate
Selenomonas_3_20916,,no_isolate
Selenomonas_3_20928,,no_isolate
Selenomonas_3_20933,,no_isolate
Selenomonas_3_20940,,no_isolate
Selenomonas_3_20942,,no_isolate
Veillonella_20943,,no_isolate
Veillonella_20956,,no_isolate
Veillonellaceae_20989,,no_isolate
Selenomonas_4_20993,,no_isolate
Selenomonas_4_20994,,no_isolate
Selenomonas_4_20995,,no_isolate
Selenomonas_4_20997,,no_isolate
Selenomonas_4_21000,,no_isolate
Selenomonas_4_21001,,no_isolate
Veillonellaceae_21008,,no_isolate
Veillonellaceae_21036,,no_isolate
Selenomonas_3_21049,,no_isolate
Veillonellaceae_21051,,no_isolate
Veillonellaceae_21092,,no_isolate
Selenomonas_3_21156,,no_isolate
Selenomonas_3_21157,,no_isolate
Selenomonas_3_21233,,no_isolate
Selenomonas_3_21234,,no_isolate
Selenomonas_3_21237,,no_isolate
Selenomonas_3_21238,,no_isolate
Selenomonas_3_21239,,no_isolate
Selenomonas_3_21244,,no_isolate
Selenomonas_3_21249,,no_isolate
Selenomonas_3_21250,,no_isolate
Selenomonas_3_21255,,no_isolate
Selenomonas_3_21256,,no_isolate
Selenomonas_3_21259,,no_isolate
Selenomonas_3_21260,,no_isolate
Selenomonas_3_21262,,no_isolate
Selenomonas_3_21263,,no_isolate
Selenomonas_21281,,no_isolate
Selenomonas_3_21382,,no_isolate
Veillonella_21898,96.602,Veillonella atypica 20925_1_29
Veillonella_21898,96.602,Veillonella atypica 27098_8_30
Veillonella_21898,96.602,Veillonella n.sp. 27098_8_77
Veillonella_21898,96.602,Veillonella atypica 27098_8_79
Veillonella_21898,96.602,Veillonella infantium 27098_8_111
Veillonella_21904,96.117,Veillonella atypica 20925_1_29
Veillonella_21904,96.117,Veillonella atypica 27098_8_30
Veillonella_21904,96.117,Veillonella n.sp. 27098_8_77
Veillonella_21904,96.117,Veillonella atypica 27098_8_79
Veillonella_21904,96.117,Veillonella infantium 27098_8_111
Veillonella_21906,98.544,Veillonella atypica 20925_1_29
Veillonella_21906,98.544,Veillonella atypica 27098_8_30
Veillonella_21906,98.544,Veillonella n.sp. 27098_8_77
Veillonella_21906,98.544,Veillonella atypica 27098_8_79
Veillonella_21906,98.544,Veillonella infantium 27098_8_111
Veillonella_21906,96.602,Veillonella rogosae 27098_8_62
Veillonella_21912,95.652,Veillonella atypica 20925_1_29
Veillonella_21912,95.652,Veillonella atypica 27098_8_30
Veillonella_21912,95.652,Veillonella n.sp. 27098_8_77
Veillonella_21912,95.652,Veillonella atypica 27098_8_79
Veillonella_21912,95.652,Veillonella infantium 27098_8_111
Veillonella_21920,,no_isolate
Veillonella_21921,,no_isolate
Veillonella_21937,97.573,Veillonella atypica 20925_1_29
Veillonella_21937,97.573,Veillonella atypica 27098_8_30
Veillonella_21937,97.573,Veillonella n.sp. 27098_8_77
Veillonella_21937,97.573,Veillonella atypica 27098_8_79
Veillonella_21937,97.573,Veillonella infantium 27098_8_111
Veillonella_21937,96.117,Veillonella rogosae 27098_8_62
Veillonella_21986,,no_isolate
Veillonella_22116,96.135,Veillonella atypica 20925_1_29
Veillonella_22116,96.135,Veillonella atypica 27098_8_30
Veillonella_22116,96.135,Veillonella n.sp. 27098_8_77
Veillonella_22116,96.135,Veillonella atypica 27098_8_79
Veillonella_22116,96.135,Veillonella infantium 27098_8_111
Veillonella_22116,96.618,Veillonella rogosae 27098_8_62
Dialister_23116,,no_isolate
Dialister_23118,,no_isolate
Dialister_23130,,no_isolate
Dialister_23136,,no_isolate
Dialister_23143,,no_isolate
Dialister_23155,,no_isolate
Megasphaera_23167,,no_isolate
Megasphaera_23169,,no_isolate
Megasphaera_23299,,no_isolate
Megasphaera_23303,,no_isolate
Veillonella_23308,,no_isolate
Veillonellaceae_23309,,no_isolate
Dialister_23314,,no_isolate
Dialister_23316,,no_isolate
Veillonella_23370,,no_isolate
Veillonella_23466,,no_isolate
Veillonellaceae_23525,,no_isolate
Veillonella_23526,,no_isolate
Megasphaera_23559,,no_isolate
Veillonella_23601,,no_isolate
Veillonella_23635,97.573,Veillonella atypica 20925_1_29
Veillonella_23635,97.573,Veillonella atypica 27098_8_30
Veillonella_23635,97.573,Veillonella n.sp. 27098_8_77
Veillonella_23635,97.573,Veillonella atypica 27098_8_79
Veillonella_23635,97.573,Veillonella infantium 27098_8_111
Veillonella_23635,96.117,Veillonella rogosae 27098_8_62
Veillonella_23636,,no_isolate
Dialister_23657,,no_isolate
Veillonella_23841,96.117,Veillonella atypica 20925_1_29
